"Ward No","Ward Name","Sub Division","Division","Assembly Constituency","Zone Name","Park Name","Latitude ","Longitude","Square Meter","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","Hopcoms","12.967165","77.536093","1,563.00","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","Alada Mara Park","12.962443","77.541051","1,105.55","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","VIJAYANAGAR BOULVARD S.B.I.OPP PARK","12.973408","77.539458","1,840.13","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","BUNTS SANGAR OPP PARK","12.963479","77.534147","1,412.00","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","MARTHI MEDICALL CHORD PARK","12.963424","77.534479","881.50","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","MANGO TREE PARK","12.964624","77.538694","524.88","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","M.L.A.HOUSE OPP PARK","12.972222","77.543671","1,091.25","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","RPC Layout, Ashwatha Katte (Tree Nursery)","12.96055","77.536928","721.35","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","S.R.Travels Opp Park","12.970139","77.537277","1,678.94","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","Remco Layout Park","12.963273","77.536067","3,158.13","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","Remco Layout childrens Park","12.955869","77.537192","1,189.00","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","Sulabh Toilet, RPC Layout Park","12.968237","77.536633","645.43","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","Hampinagar Tree Nursery","12.963095","77.536024","524.88","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","BTS Depo Opp Park","12.959109","77.536279","1,592.00","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","Hampinagar Basaveshwara Park","12.962478","77.54086","1,095.00","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","Shravathi Nursing Home Opp park","12.962841","77.534267","898.00","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","Homeo Bhavana Opp Park","12.960313","77.527634","1,308.00","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","Sankasta Hara Ganapathi Temple Park","12.964562","77.538489","3,328.67","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","Vijayanagar Food World opp park","12.968543","77.536772","1,098.00","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","Boulevard Park Fly Worth","12.954589","77.536163","1,200.00","","","","","","","","",""
"133","Hampi Nagara","Gaali Anjaneya Temple","Vijay Nagara","Vijaya Nagara","South","maintainence of  Remco Layout (Milk Diary ) Park","12.956308","77.536557","1,203.00","","","","","","","","",""
"134","Bapuji Nagara","Vijay Nagara","Vijay Nagara","Vijaya Nagara","South","Nrupatunga park,BapujiNagar Park","12.956925","77.540632","1,807.60","","","","","","","","",""
"135","Padarayanapura","Jagajeevanram Nagara","Chamaraj Pete","Chamaraj Pete","West","Cremitorium and Burial Ground Park","12.986558","77.566486","35,937.00","","","","","","","","",""
"136","Jagajivanaram Nagara","Jagajeevanram Nagara","Chamaraj Pete","Chamaraj Pete","West","JJ Nagar Park","12.963989","77.555763","24,262.92","","","","","","","","",""
"137","Rayapuram","Jagajeevanram Nagara","Chamaraj Pete","Chamaraj Pete","West","IPP Hospital Park , Rayapura  JJ nagar","12.96387","77.558127","1,422.47","","","","","","","","",""
"138","Chelavadi Palya","Jagajeevanram Nagara","Chamaraj Pete","Chamaraj Pete","West","Anjanappa Garden Park (Department)","12.963107","77.561608","963.15","","","","","","","","",""
"139","KR Market","Chamaraj Pete","Chamaraj Pete","Chamaraj Pete","West","Bhakshi Garden Park","12.966244","77.569091","2,940.00","","","","","","","","",""
"140","Chamraja Pet","Chamaraj Pete","Chamaraj Pete","Chamaraj Pete","West","Makkalakoota Park","12.9578","77.57254","49,005.00","","","","","","","","",""
"140","Chamraja Pet","Chamaraj Pete","Chamaraj Pete","Chamaraj Pete","West","Azad Nagar Park","12.959419","77.557912","26,136.00","","","","","","","","",""
"141","Azad Nagara","Chamaraj Pete","Chamaraj Pete","Chamaraj Pete","West","Valmeekinagar Park","12.951113","77.555978","22,106.70","","","","","","","","",""
"141","Azad Nagara","Chamaraj Pete","Chamaraj Pete","Chamaraj Pete","West","Park Below Sirsi Fly Over","12.958341","77.555404","5,445.00","","","","","","","","",""
"142","Sunkenahalli","Kempegowda Nagara","Chikkapete","Chikkapete","South","maintainence of Kempabudhi Lake Park","12.952767","77.561469","28,295.00","","","","","","","","",""
"142","Sunkenahalli","Kempegowda Nagara","Chikkapete","Chikkapete","South","Kempabudhi Half Park","12.953166","77.561491","12,000.00","","","","","","","","",""
"142","Sunkenahalli","Kempegowda Nagara","Chikkapete","Chikkapete","South","Tagoore Circle Park","12.94396","77.573352","2,875.50","","","","","","","","",""
"142","Sunkenahalli","Kempegowda Nagara","Chikkapete","Chikkapete","South","National College Fly over Park","12.94847","77.573507","2,877.00","","","","","","","","",""
"142","Sunkenahalli","Kempegowda Nagara","Chikkapete","Chikkapete","South","Basappa Layout Park","12.945436","77.564855","643.00","","","","","","","","",""
"142","Sunkenahalli","Kempegowda Nagara","Chikkapete","Chikkapete","South","Kohinoor Field Park","12.948395","77.566336","1,060.00","","","","","","","","",""
"142","Sunkenahalli","Kempegowda Nagara","Chikkapete","Chikkapete","South","Sukenahalli Park","12.94965","77.562563","1,333.00","","","","","","","","",""
"142","Sunkenahalli","Kempegowda Nagara","Chikkapete","Chikkapete","South","Ashrama Road, 4 Parts","12.947872","77.567907","732.42","","","","","","","","",""
"143","Vishveshwara Puram","Kempegowda Nagara","Chikkapete","Chikkapete","South","Sajjan Rao Circle Park","12.952242","77.576699","3,672.00","","","","","","","","",""
"143","Vishveshwara Puram","Kempegowda Nagara","Chikkapete","Chikkapete","South","PARVATHI BOULEVARD","12.953435","77.573929","3,486.60","","","","","","","","",""
"143","Vishveshwara Puram","Kempegowda Nagara","Chikkapete","Chikkapete","South","Madavarao Circle Tree Park","12.94394","77.577218","3,165.00","","","","","","","","",""
"143","Vishveshwara Puram","Kempegowda Nagara","Chikkapete","Chikkapete","South","Parvathi Boulevard Part-2","12.953435","77.573929","3,212.00","","","","","","","","",""
"143","Vishveshwara Puram","Kempegowda Nagara","Chikkapete","Chikkapete","South","Parvathi Boulevard Part-3","12.953435","77.573929","4,230.60","","","","","","","","",""
"144","Siddapura","Kempegowda Nagara","Chikkapete","Chikkapete","South","maintainence of KHB Colony Priyadarshini Park","12.951303","77.563363","1,151.00","","","","","","","","",""
"144","Siddapura","Kempegowda Nagara","Chikkapete","Chikkapete","South","Siddapura circle","12.948012","77.57353","174.00","","","","","","","","",""
"144","Siddapura","Kempegowda Nagara","Chikkapete","Chikkapete","South","Bande Park (Arekempanahalli)","12.94409","77.571575","1,014.85","","","","","","","","",""
"145","Hombegowda Nagara","Kempegowda Nagara","Chikkapete","Chikkapete","South","Rani Park Wilson Garden","12.95121","77.594284","7,245.92","","","","","","","","",""
"145","Hombegowda Nagara","Kempegowda Nagara","Chikkapete","Chikkapete","South","Homebegowda Nagar, Bhuvaneshwari Park","12.947408","77.595201","1,761.00","","","","","","","","",""
"145","Hombegowda Nagara","Kempegowda Nagara","Chikkapete","Chikkapete","South","Lakkasandra Park","12.942986","77.597492","898.78","","","","","","","","",""
"145","Hombegowda Nagara","Kempegowda Nagara","Chikkapete","Chikkapete","South","Lakkasandra Swimming Pool Tree park","12.945383","77.60163","12,000.00","","","","","","","","",""
"146","Lakkasandra","BTM Layout","BTM Layout","BTM Layout","South","Lakkasandra, Between 20th cross, 1st main, Bannergatta main Road Park","12.939139","77.6026","63.00","","","","","","","","",""
"146","Lakkasandra","BTM Layout","BTM Layout","BTM Layout","South","Lakkasandra, Between 1st and 2nd Cross and 1st Main, Bannergatta main Road Par","12.937308","77.602366","90.00","","","","","","","","",""
"146","Lakkasandra","BTM Layout","BTM Layout","BTM Layout","South","Lakkasandra, Between 2st and 3rd Cross and 1st Main, Bannergatta main Road Park","12.937214","77.602988","79.00","","","","","","","","",""
"146","Lakkasandra","BTM Layout","BTM Layout","BTM Layout","South","Lakkasandra, Between 3rd and4th Cross and 1st Main, Bannergatta main Road Park","12.937047","77.603703","267.00","","","","","","","","",""
"146","Lakkasandra","BTM Layout","BTM Layout","BTM Layout","South","Lakkasandra, Between 4th and5th Cross and 1st Main, Bannergatta main Road Park","12.93704","77.604044","275.00","","","","","","","","",""
"146","Lakkasandra","BTM Layout","BTM Layout","BTM Layout","South","Lakkasandra, Between 5th and 6th Cross and 1st Main, Bannergatta main Road Park","12.936911","77.604583","294.00","","","","","","","","",""
"146","Lakkasandra","BTM Layout","BTM Layout","BTM Layout","South","Bannergattha Main, Between SWD Drain and Health Centre Park","12.940032","77.602927","1,415.00","","","","","","","","",""
"147","Adugodi","Koramangala","BTM Layout","BTM Layout","South","Dr B R Ambedkar park kormangala 8th block park","12.940464","77.617201","2,108.00","","","","","","","","",""
"147","Adugodi","Koramangala","BTM Layout","BTM Layout","South","Lakshmidevi samadhi park","12.939234","77.619803","1,765.00","","","","","","","","",""
"147","Adugodi","Koramangala","BTM Layout","BTM Layout","South","Audugodi police quarters kadamba park","12.938744","77.613156","5,067.00","","","","","","","","",""
"147","Adugodi","Koramangala","BTM Layout","BTM Layout","South","Police quarters near ACP Office","12.938803","77.613162","3,433.00","","","","","","","","",""
"147","Adugodi","Koramangala","BTM Layout","BTM Layout","South","koramangala 7th block 1st cross triangular park","12.936761","77.611303","889.00","","","","","","","","",""
"147","Adugodi","Koramangala","BTM Layout","BTM Layout","South","Police quarters panchvati/Danvathri park","12.938542","77.611451","1,587.00","","","","","","","","",""
"147","Adugodi","Koramangala","BTM Layout","BTM Layout","South","Chamundi Park","12.940904","77.615752","3,573.00","","","","","","","","",""
"147","Adugodi","Koramangala","BTM Layout","BTM Layout","South","Adugodi Police Quarters Prakruthi Vana Park","12.939357","77.611079","5,067.00","","","","","","","","",""
"147","Adugodi","Koramangala","BTM Layout","BTM Layout","South","Koramangala, 7th Block, Mangala Kalyana Mantapa  Park, Police Quarters, A.C.P Office Near Park, Kormangala, 7th Block, 1st Cross, Triangular Park","12.936694","77.617628","2,166.00","","","","","","","","",""
"147","Adugodi","Koramangala","BTM Layout","BTM Layout","South","Koramangala, 7th Block, Nanjappa Block  Park","12.941831","77.620792","216.00","","","","","","","","",""
"148","Ejipura","Koramangala","BTM Layout","BTM Layout","South","S.T.BED PARK","12.93428","77.631781","2,592.00","","","","","","","","",""
"148","Ejipura","Koramangala","BTM Layout","BTM Layout","South","Maintenance of S.T.Bed, Children's Park, Ejipura","12.933113","77.632737","3,190.00","","","","","","","","",""
"148","Ejipura","Koramangala","BTM Layout","BTM Layout","South","Koramangala, 1st Block, 7th main 2nd cross Drainage Park","12.93425","77.631774","408.00","","","","","","","","",""
"148","Ejipura","Koramangala","BTM Layout","BTM Layout","South","Maintenance of Ejipura Samparka Kendra (Ejipura) Park","12.944689","77.623801","1,551.00","","","","","","","","",""
"150","Bellanduru","Maarathahalli","Mahadevapura","Mahadevapura","Mahadevapura","Aralur gate amalipura park","12.916206","77.667458","1,306.22","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","Carton park (eco park)","12.938748","77.625117","8,744.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","1st Cross,8th main,4th block oppo.hopcoms park","12.930743","77.62955","1,066.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","5th cross 4th block Fountain park","12.93078","77.632034","3,658.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","12main 3rd block","12.927654","77.627281","7,368.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","2nd A cross 17th d main","12.935072","77.619299","546.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","17th f main 6th block","12.934966","77.618055","826.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","K H B colony,2nd cross,","12.941715","77.626018","492.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","4th cross jakkasandra block 3rd block","12.928726","77.630307","397.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","Park Opposite to munireddy kalyana mantapa","12.936686","77.617636","4,566.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","KORAMANAGALA PARK OPP BBMP WARD OFFICE PARK","12.934342","77.622196","245.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","KORMANGALA 17TH D MAIN ROAD K.H.B.COLONY PARK","12.934871","77.618049","792.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","KORAMANGALA 4TH BLOCK ROAD RECTANGULAR PARK","12.932255","77.629511","1,010.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","18th Main 6th block","12.937605","77.621202","5,253.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","Lakshmidevi park   7th block","12.939273","77.619786","9,480.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","Koramangala, 7th Block, 80 feet Road, Rose Garden Park","12.934882","77.612381","2,540.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","Kormangala, 4th Block,1st 'A"" Cross, Atti Maara Park Kormangala, Park Opp BBMP Ward Office Park Koramanala, 3rd Block, 7th Cross Reheja Residency Park","12.930871","77.628224","182.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","Maintenance of Koramangala 5th Block Ward Office Opp Park","12.934348","77.622197","2,155.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","Koramangala, 5th Block Park Opp Ganesha Temple park","12.935781","77.618608","1,983.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","Koramangala, 6th Block, 7th Cross, (Subramanya Temple) Park","12.936","77.62258","2,196.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","Kormangala, 5th Block, Opp Raghavendra School vacant place","12.934106","77.619041","532.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","Koramangala, 3rd ""j"" Block, 4th cross road park","12.928832","77.630408","972.00","","","","","","","","",""
"151","Koramangala","Koramangala","BTM Layout","BTM Layout","South","Kormangala, 1st Block, 80 feet Road (Wipro) Park","12.928368","77.633485","8,591.00","","","","","","","","",""
"152","Suddagunte Palya","BTM Layout","BTM Layout","BTM Layout","South","VENKATESHWRA LAYOUT PARK","12.933841","77.60901","0.00","","","","","","","","",""
"152","Suddagunte Palya","BTM Layout","BTM Layout","BTM Layout","South","thavarekere park 2","12.931092","77.605262","0.00","","","","","","","","",""
"152","Suddagunte Palya","BTM Layout","BTM Layout","BTM Layout","South","Jogi Colony Park","12.932001","77.606272","1,890.00","","","","","","","","",""
"152","Suddagunte Palya","BTM Layout","BTM Layout","BTM Layout","South","Hosur Main Road, Madivala Under Pass Opp Park(Shanimahtma Temple Opp)","12.93158","77.613026","984.00","","","","","","","","",""
